;publico;renda;ano_cinematografico;tempo_exibicao2;internacional_nacional_Nacional;genero_Animação;genero_Documentário;genero_Ficção;genero_Não Classificada;genero_Vídeomusical;distribuidoras2_major;distribuidoras2_media;distribuidoras2_menores;log_renda
556;499919;7045823.53;2015;36;0;0;0;1;0;0;0;1;0;15.76794559215384
557;498362;6216386.0;2015;60;0;0;0;1;0;0;1;0;0;15.642699266913729
558;497544;5052677.890000001;2013;78;0;0;0;1;0;0;0;1;0;15.435428935952832
559;493568;6881157.79;2016;168;1;0;0;1;0;0;0;0;1;15.744297479181691
560;492659;3803835.75;2010;168;1;0;0;1;0;0;0;1;0;15.151520523481773
561;489913;5250837.15;2012;108;0;1;0;0;0;0;0;1;0;15.473898078998724
562;489722;5878253.73;2015;84;0;0;0;1;0;0;0;1;0;15.586770291072245
563;488270;7677512.49;2017;66;0;0;0;1;0;0;0;1;0;15.853806158127442
564;487479;5056814.3;2015;191;1;0;0;1;0;0;0;1;0;15.436247258011564
565;487457;6580909.0;2017;84;1;0;0;1;0;0;1;0;0;15.69968343965689
566;482895;3664655.0;2009;120;0;0;0;1;0;0;1;0;0;15.1142447551749
567;482172;5127156.25;2013;60;0;0;0;1;0;0;0;0;1;15.450061726213296
568;481199;6017225.54;2017;36;0;1;0;0;0;0;0;1;0;15.6101368372959
569;479529;5549617.37;2013;72;0;0;0;1;0;0;0;1;0;15.529239541003642
570;479425;5644844.0;2013;66;0;0;0;1;0;0;1;0;0;15.546253120108755
571;478168;5296353.8;2014;60;0;0;0;1;0;0;0;1;0;15.482529179503569
572;476633;4521703.0;2012;90;0;0;0;1;0;0;1;0;0;15.324399250759958
573;476610;5799198.0;2014;48;0;0;0;1;0;0;0;1;0;15.573230190093591
574;476450;4211640.45;2011;66;0;0;0;1;0;0;1;0;0;15.25336278534449
575;475820;4947484.0;2011;66;0;0;0;1;0;0;1;0;0;15.414389722497084
576;475781;3910553.0;2011;84;0;0;0;1;0;0;1;0;0;15.179189354186018
577;472500;5511199.54;2012;168;0;1;0;0;0;0;0;1;0;15.522292859794725
578;470620;5333243.6;2011;84;0;1;0;0;0;0;0;1;0;15.489470166394403
579;469262;8317518.38;2017;60;0;0;0;1;0;0;0;1;0;15.933874496670944
580;466869;6852253.0;2017;978;0;0;0;1;0;0;1;0;0;15.74008806127047
581;465905;5288114.73;2014;84;0;0;0;1;0;0;0;1;0;15.480972356571792
582;465225;7117355.0;2017;6;0;0;0;1;0;0;0;1;0;15.77804672560507
583;460272;5288387.46;2014;150;0;0;0;1;0;0;0;1;0;15.481023929387675
584;460167;5344625.0;2014;78;0;0;0;1;0;0;1;0;0;15.491601940952895
585;458268;4615890.7;2014;66;0;0;0;1;0;0;0;1;0;15.3450154083802
586;457523;4492895.0;2013;54;1;0;0;1;0;0;1;0;0;15.318007818093044
587;455137;5703189.0;2015;132;0;1;0;0;0;0;1;0;0;15.556536050041936
588;454857;5409821.0;2010;144;0;1;0;0;0;0;0;1;0;15.503726563399127
589;454569;6208337.13;2016;72;1;0;0;1;0;0;0;1;0;15.641403645105225
590;453602;5368347.75;2014;66;0;0;0;1;0;0;0;1;0;15.496030737577117
591;453400;5026521.0;2014;60;0;0;0;1;0;0;1;0;0;15.430238652676241
592;452734;4067934.29;2010;90;0;0;0;1;0;0;0;1;0;15.21864588311944
593;452276;4658937.96;2013;54;0;0;0;1;0;0;0;1;0;15.354298074548007
594;452275;5828111.92;2016;42;0;0;0;1;0;0;0;1;0;15.578203649956356
595;451672;4869935.0;2012;66;0;0;0;1;0;0;1;0;0;15.398591147947114
596;450824;4435481.0;2011;78;0;0;0;1;0;0;1;0;0;15.305146623312817
597;447957;5040271.0;2011;66;0;0;1;0;0;0;1;0;0;15.432970408443275
598;447090;4320070.16;2011;66;0;0;0;1;0;0;0;1;0;15.278782200829154
599;446515;5464833.27;2015;48;0;0;0;1;0;0;0;1;0;15.513844170435702
600;446461;6229879.0;2017;48;0;0;0;1;0;0;1;0;0;15.64486746842414
601;445601;5795265.0;2017;42;0;0;0;1;0;0;1;0;0;15.572551762787237
602;443250;3730047.0;2009;72;0;0;0;1;0;0;1;0;0;15.131931392076805
603;442635;4246198.5;2010;66;0;0;0;1;0;0;0;1;0;15.26153467003484
604;440402;4599864.47;2013;48;0;0;0;1;0;0;0;1;0;15.341537397981801
605;439410;5159394.63;2015;108;1;0;0;1;0;0;0;1;0;15.456329810807802
606;439228;4074532.0;2012;66;0;0;0;1;0;0;1;0;0;15.220266451435954
607;438782;5738814.7;2015;30;1;0;0;1;0;0;0;1;0;15.562763248714209
608;437731;4590028.0;2011;96;0;0;0;1;0;0;1;0;0;15.339396682235986
609;437532;5793883.55;2015;84;0;0;0;1;0;0;0;1;0;15.572313358731826
610;436368;7761304.0;2017;48;0;0;0;1;0;0;1;0;0;15.864660919279167
611;429851;5538296.0;2015;173;0;1;0;0;0;0;1;0;0;15.527197430183222
612;428999;3436359.67;2010;90;0;0;0;1;0;0;0;1;0;15.049923233557974
613;426540;5859828.0;2015;90;0;0;0;1;0;0;1;0;0;15.583630809586595
614;425026;7146668.15;2016;96;0;0;0;1;0;0;1;0;0;15.782156813054714
615;424880;4104542.38;2012;84;0;0;0;1;0;0;1;0;0;15.227604815969924
616;424824;5338013.63;2017;48;0;0;0;1;0;0;0;1;0;15.49036416233413
617;424520;7517025.85;2016;114;0;0;0;1;0;0;0;1;0;15.832681119025583
618;424204;3866467.0;2011;72;0;0;0;1;0;0;1;0;0;15.167851728144164
619;423994;6514107.3;2016;102;0;0;0;1;0;0;1;0;0;15.689480736896344
620;423857;7244686.86;2015;72;0;0;0;1;0;0;0;1;0;15.795778911270752
621;423488;4357189.83;2013;72;0;0;0;1;0;0;0;1;0;15.287337873119954
622;423206;3791708.0;2010;84;0;0;0;1;0;0;1;0;0;15.148327135172662
623;420416;6665204.0;2016;48;0;0;0;1;0;0;1;0;0;15.712411118778455
624;415788;5471566.0;2013;174;0;0;0;1;0;0;1;0;0;15.515075422273595
625;415488;5192860.0;2016;126;0;0;0;1;0;0;1;0;0;15.462795163094665
626;411602;4127360.0;2012;54;0;0;0;1;0;0;1;0;0;15.233148535364094
627;406634;3782859.92;2012;162;0;0;0;1;0;0;0;1;0;15.145990874116471
628;406485;4225859.82;2014;78;1;0;0;1;0;0;1;0;0;15.256733305760838
629;406029;3574161.0;2010;72;0;0;0;1;0;0;1;0;0;15.089241021252652
630;405762;3767962.39;2009;114;0;0;0;1;0;0;0;1;0;15.142044933206071
631;402852;3963582.33;2012;186;1;0;0;1;0;0;1;0;0;15.192658803088522
632;402841;3478728.74;2011;72;0;0;0;1;0;0;0;1;0;15.062177480412977
633;401960;5594424.97;2017;42;1;0;0;1;0;0;0;1;0;15.537281118753796
634;400893;6065106.08;2015;66;0;0;0;1;0;0;0;1;0;15.618062590726703
635;400472;5032781.61;2017;96;0;1;0;0;0;0;0;0;1;15.431483393201715
636;398251;6633689.0;2017;126;0;0;0;1;0;0;1;0;0;15.707671617679665
637;397297;5572820.76;2016;42;0;0;0;1;0;0;0;1;0;15.533411903823799
638;396906;4240665.2;2011;72;0;0;0;1;0;0;0;1;0;15.260230701695148
639;396586;3736979.0;2009;96;0;0;0;1;0;0;1;0;0;15.133788088970965
640;395993;3570435.98;2010;102;0;0;0;1;0;0;0;1;0;15.088198269548684
641;395012;4834718.0;2016;60;0;0;0;1;0;0;1;0;0;15.391333360452965
642;393408;4741651.0;2012;66;0;0;0;1;0;0;1;0;0;15.371895945260922
643;393105;5148335.44;2016;66;0;0;0;1;0;0;0;1;0;15.45418400486054
644;391231;3196894.0;2010;102;0;0;0;1;0;0;0;1;0;14.977690271408475
645;391146;5096081.11;2016;42;0;0;0;1;0;0;0;1;0;15.443982392512495
646;388644;6628704.0;2017;66;0;0;0;1;0;0;1;0;0;15.706919867941172
647;388533;5081664.0;2015;84;0;0;0;1;0;0;1;0;0;15.441149324974027
648;387320;4098051.0;2010;60;0;0;0;1;0;0;1;0;0;15.226022052798712
649;387241;6356572.27;2016;84;0;0;0;1;0;0;0;1;0;15.66499983877201
650;386183;5550773.0;2015;48;0;0;0;1;0;0;1;0;0;15.529447755303439
651;384212;3212231.0;2009;90;0;0;0;1;0;0;1;0;0;14.982476269271046
652;384101;5545000.88;2017;179;0;0;0;1;0;0;0;1;0;15.528407337468124
653;382294;5663785.0;2017;90;0;0;0;1;0;0;1;0;0;15.549602954595683
654;381889;4171611.46;2015;54;1;0;0;1;0;0;0;1;0;15.243812960372798
655;380302;3206656.0;2009;78;0;0;0;1;0;0;0;1;0;14.980739207564922
656;380166;4915838.38;2017;48;1;0;0;1;0;0;0;1;0;15.407972872805411
657;378235;3547367.6;2014;78;0;1;0;0;0;0;0;1;0;15.081716365262062
658;378087;3898549.67;2013;138;1;0;0;1;0;0;0;1;0;15.17611516244837
659;377765;3285677.0700000003;2009;78;0;0;0;1;0;0;0;1;0;15.005083298252226
660;377670;4979716.42;2016;66;1;0;0;1;0;0;0;1;0;15.420883503604378
661;374459;5808829.0;2017;30;0;0;0;1;0;0;1;0;0;15.574889559460997
662;373532;4326044.0;2015;102;0;0;0;1;0;0;1;0;0;15.28016405650213
663;370842;3880872.74;2013;90;1;0;0;1;0;0;0;1;0;15.171570619295515
664;370466;1952806.17;2011;408;1;1;0;0;0;0;1;0;0;14.484777957621647
665;370117;5518431.45;2016;48;0;0;0;1;0;0;0;1;0;15.52360422026416
666;369706;4089934.25;2014;89;0;0;0;1;0;0;0;1;0;15.224039452095147
667;368218;6571853.0;2017;54;0;0;0;1;0;0;1;0;0;15.69830639026893
668;368161;5811759.0;2017;12;0;0;0;1;0;0;1;0;0;15.575393836880021
669;367714;3600283.3;2012;66;0;0;0;1;0;0;0;1;0;15.096523094774538
670;367659;3566347.0;2011;72;0;0;0;1;0;0;1;0;0;15.087052380579136
671;365439;6466166.97;2016;54;0;0;0;1;0;0;0;1;0;15.682094059699347
672;365411;5642279.0;2016;288;0;0;0;1;0;0;1;0;0;15.545798619870892
673;362448;4205748.359999999;2011;108;0;1;0;0;0;0;0;1;0;15.251962804638989
674;360808;4454754.0;2013;66;1;0;0;1;0;0;1;0;0;15.30948239850721
675;358467;5483771.86;2016;54;0;0;0;1;0;0;0;1;0;15.517303717777843
676;358130;3524329.0;2011;114;0;0;0;1;0;0;1;0;0;15.075200621498839
677;357220;3620140.34;2013;66;0;0;0;1;0;0;0;1;0;15.102023351006297
678;356690;5269780.11;2017;162;1;0;0;1;0;0;0;0;1;15.477499194789354
679;355605;4073355.5;2013;102;0;0;0;1;0;0;0;1;0;15.219977664923334
680;354679;4352690.01;2015;114;0;0;0;1;0;0;0;1;0;15.28630460504209
681;353690;3099476.47;2013;132;1;0;0;1;0;0;0;1;0;14.946743774548272
682;353352;3765034.28;2015;48;0;0;0;1;0;0;0;1;0;15.14126752408836
683;353109;3440001.5;2010;66;0;0;0;1;0;0;0;1;0;15.050982465395998
684;353064;4041931.67;2017;66;0;1;0;0;0;0;0;1;0;15.212233271805287
685;352914;3686889.75;2013;84;1;0;0;1;0;0;0;1;0;15.120293774409555
686;351727;3204036.0;2010;78;0;0;0;1;0;0;0;1;0;14.97992182306232
687;349879;3528414.34;2012;42;0;0;0;1;0;0;0;1;0;15.076359132523551
688;348980;4518554.3;2015;78;0;0;0;1;0;0;0;1;0;15.323702655514307
689;348858;3446558.0;2010;144;0;0;0;1;0;0;1;0;0;15.052886609833006
690;348322;4392871.68;2015;42;1;0;0;1;0;0;0;1;0;15.295493712424305
691;348293;4148146.83;2015;72;1;0;0;1;0;0;0;1;0;15.238172245487132
692;347132;3917362.0;2015;126;0;1;0;0;0;0;0;1;0;15.1809290260443
693;344521;3299864.91;2010;120;0;0;0;1;0;0;0;1;0;15.009392089235156
694;342572;4311726.350000001;2014;78;0;0;0;1;0;0;0;1;0;15.276848927126718
695;341917;4611325.109999999;2016;54;0;0;0;1;0;0;0;1;0;15.344025816185415
696;341509;6557976.35;2016;120;0;0;0;1;0;0;0;1;0;15.696192630097825
697;341194;2943634.0;2011;78;0;1;0;0;0;0;1;0;0;14.895155430450277
698;340932;4376927.33;2016;48;0;0;0;1;0;0;0;1;0;15.291857513339295
699;340868;4555756.0;2017;66;0;0;0;1;0;0;1;0;0;15.331902046364391
700;340785;3997665.55;2013;138;0;0;0;1;0;0;0;1;0;15.2012211362161
701;340507;5906274.57;2017;90;0;0;0;1;0;0;0;1;0;15.591525830215538
702;340192;3851638.0;2011;90;0;0;0;1;0;0;1;0;0;15.1640090703293
703;337655;4103059.0;2015;78;0;1;0;0;0;0;1;0;0;15.227243351043091
704;337380;4179785.44;2016;54;0;0;0;1;0;0;0;0;1;15.245770473039961
705;336460;3315434.89;2012;138;1;0;0;1;0;0;0;1;0;15.014099361534589
706;336080;2831294.0;2010;78;0;0;0;1;0;0;1;0;0;14.856244408931575
707;335204;4898201.0;2017;72;0;1;0;0;0;0;1;0;0;15.404378552810273
708;331423;2673784.14;2011;138;1;0;0;1;0;0;0;1;0;14.799005307880686
709;329638;3692101.3;2012;96;0;0;0;1;0;0;0;1;0;15.121706311931614
710;329512;2546999.73;2009;90;0;0;0;1;0;0;0;1;0;14.750426647954521
711;329047;4092733.0;2014;59;0;0;0;1;0;0;1;0;0;15.224723520021564
712;328219;3274907.01;2011;282;0;0;0;1;0;0;0;1;0;15.001800032755245
713;328003;5587064.79;2016;48;0;0;0;1;0;0;1;0;0;15.535964624937497
714;327363;2919161.0;2010;54;0;0;0;1;0;0;1;0;0;14.886806804190522
715;324624;3023929.92;2011;84;0;0;0;1;0;0;0;1;0;14.92206784140985
716;324289;4564201.0;2016;48;0;0;0;1;0;0;1;0;0;15.333754029309869
717;323906;4428703.1;2014;89;0;0;0;1;0;0;0;1;0;15.303617345210176
718;322825;3782985.51;2012;72;0;0;0;1;0;0;0;1;0;15.146024073314413
719;320489;3092649.38;2011;84;1;0;0;1;0;0;0;1;0;14.944538686043378
720;317152;2644263.52;2010;84;1;0;0;1;0;0;0;1;0;14.787903142158225
721;316468;3895936.17;2015;24;0;0;0;1;0;0;0;1;0;15.175444560140127
722;315730;4373915.28;2017;48;0;0;0;1;0;0;0;1;0;15.29116911103264
723;315635;5409359.23;2017;72;0;0;0;1;0;0;0;1;0;15.503641202033391
724;315392;3030743.89;2011;72;0;0;0;1;0;0;1;0;0;14.924318655604159
725;314242;4343921.0;2017;102;1;1;0;0;0;0;1;0;0;15.284287954426858
726;313643;3909493.58;2014;30;0;0;0;1;0;0;0;1;0;15.178918404391629
727;313400;5655481.23;2016;42;0;0;0;1;0;0;0;1;0;15.548135762054953
728;313095;4798127.0;2014;84;0;0;0;1;0;0;1;0;0;15.383736191393703
729;313007;3136305.07;2012;66;0;0;0;1;0;0;0;1;0;14.958555935695536
730;312944;2739993.0;2009;84;0;0;0;1;0;0;1;0;0;14.823465923616464
731;312823;3792942.0;2014;71;0;0;0;1;0;0;1;0;0;15.148652529227995
732;312752;4320518.0;2012;42;0;1;0;0;0;0;1;0;0;15.278885860439383
733;312220;4247371.0;2017;24;0;1;0;0;0;0;1;0;0;15.261810761260666
734;311322;3412455.0;2012;72;0;0;0;1;0;0;1;0;0;15.04294253157522
735;310340;4011576.0;2015;48;0;0;0;1;0;0;1;0;0;15.20469473952798
736;309120;3858518.95;2015;96;0;1;0;0;0;0;0;1;0;15.165793976102671
737;308380;4095374.5;2014;216;0;1;0;0;0;0;1;0;0;15.22536872407919
738;306730;3679014.17;2015;84;0;0;0;1;0;0;0;0;1;15.118155385669601
739;306126;4216228.66;2017;54;0;1;0;0;0;0;0;1;0;15.254451603975488
740;304478;2869673.0;2009;138;0;1;0;0;0;0;1;0;0;14.869708643962229
741;302468;3687362.93;2015;30;0;0;0;1;0;0;0;1;0;15.12042210741391
742;301082;2016382.17;2011;174;1;0;0;1;0;0;0;1;0;14.516815458659948
743;300619;3977020.54;2016;102;0;1;0;0;0;0;0;1;0;15.196043488873498
744;300356;3904643.94;2014;60;0;0;0;1;0;0;0;1;0;15.177677156560954
745;300165;2257084.0;2011;282;1;0;0;1;0;0;1;0;0;14.629584272652531
746;299248;2806905.0;2011;72;0;0;0;1;0;0;1;0;0;14.847593010809774
747;298186;2958096.0;2011;54;0;0;0;1;0;0;1;0;0;14.900056376087306
748;296574;3562320.94;2014;90;0;0;0;1;0;0;0;1;0;15.085922839839704
749;296397;3082199.12;2011;96;0;0;0;1;0;0;0;1;0;14.941153900173024
750;295835;3910833.0;2016;72;0;0;0;1;0;0;1;0;0;15.17926095274927
751;295753;4464615.44;2017;138;1;0;0;1;0;0;0;0;1;15.311693640923963
752;295326;3088553.05;2013;84;0;0;0;1;0;0;0;1;0;14.94321327059353
753;294698;2998201.0;2012;180;0;0;0;1;0;0;1;0;0;14.913523000093749
754;294231;2454006.02;2011;162;1;0;0;1;0;0;0;1;0;14.713232357387719
755;293966;2659137.02;2013;72;0;0;0;1;0;0;0;1;0;14.793512199548118
756;292504;3930701.25;2017;78;1;0;0;1;0;0;0;1;0;15.184328403042295
757;291227;2756482.65;2014;72;0;0;0;1;0;0;0;1;0;14.82946602277839
758;290270;2965233.17;2012;60;0;0;0;1;0;0;0;1;0;14.90246622813138
759;289507;3310019.59;2013;144;1;0;0;1;0;0;0;1;0;15.012464665764735
760;288276;4020189.79;2017;42;0;0;0;1;0;0;0;1;0;15.206839670923564
761;286661;2562921.0;2015;48;0;0;0;1;0;0;1;0;0;14.756658181617162
762;286200;2701422.0;2011;78;0;0;0;1;0;0;1;0;0;14.809288859001011
763;283378;2487927.32;2010;90;0;0;0;1;0;0;0;1;0;14.726960520195872
764;281884;3453377.76;2013;228;0;1;0;0;0;0;0;1;0;15.054863370909615
765;281780;3379555.0;2014;42;0;0;0;1;0;0;0;1;0;15.03325460198695
766;281068;2283514.0;2009;114;0;0;0;1;0;0;0;1;0;14.641226042527745
767;280445;3240815.0;2013;108;0;1;0;0;0;0;1;0;0;14.9913353993467
768;276970;3084323.49;2012;102;0;0;0;1;0;0;1;0;0;14.94184290116058
769;275966;3514885.0;2015;66;0;0;0;1;0;0;1;0;0;15.072517365764238
770;275780;2586955.0;2012;84;0;0;0;1;0;0;1;0;0;14.765992066351242
771;275497;3402184.5;2014;89;1;0;0;1;0;0;0;1;0;15.039928283271632
772;275104;3091891.0;2012;132;0;0;0;1;0;0;1;0;0;14.944293435804168
773;273031;2125919.72;2011;198;1;0;0;1;0;0;0;1;0;14.569715076117442
774;272932;2503972.0;2009;84;0;0;0;1;0;0;1;0;0;14.73338882903098
775;271731;4894565.29;2017;84;0;0;0;1;0;0;0;1;0;15.403636023057315
776;268849;2267420.0;2015;90;0;0;0;1;0;0;1;0;0;14.634153179202396
777;267916;2314547.38;2009;78;0;0;0;1;0;0;0;1;0;14.654724710187983
778;266916;4638528.5200000005;2016;90;0;0;0;1;0;0;0;1;0;15.34990774459596
779;265690;2804453.0;2015;84;0;0;0;1;0;0;1;0;0;14.846719069009568
780;265082;3798869.66;2015;60;0;0;0;1;0;0;0;1;0;15.150214122552503
781;265044;2859902.98;2010;186;0;0;0;1;0;0;0;0;1;14.866298259143711
782;264524;3195218.98;2015;342;0;0;0;1;0;0;0;1;0;14.977166181786286
783;264062;2354983.1;2009;60;0;0;0;1;0;0;0;1;0;14.6720441091861
784;262906;3340706.79;2014;113;0;0;0;1;0;0;0;0;1;15.021692956338303
785;259283;3040946.35;2015;78;1;0;0;1;0;0;0;1;0;14.927679324280923
786;258868;3685727.0;2013;48;0;1;0;0;0;0;1;0;0;15.119978350442986
787;258715;2279508.6;2010;96;0;0;0;1;0;0;0;1;0;14.6394704513857
788;258594;2551389.0;2010;156;0;0;0;1;0;0;1;0;0;14.752148474718563
789;257960;2184983.64;2009;84;0;0;0;1;0;0;0;1;0;14.59711889906961
790;257664;2483318.24;2012;168;1;0;0;1;0;0;0;1;0;14.725106223816814
791;256797;3019019.64;2013;138;0;1;0;0;0;0;0;1;0;14.920442714133202
792;256713;2638412.52;2012;66;0;0;0;1;0;0;0;1;0;14.785687976076394
793;256171;2537280.49;2011;54;0;0;0;1;0;0;0;1;0;14.746603392186344
794;256046;2948394.64;2015;120;1;0;0;1;0;0;0;1;0;14.896771390360467
795;255895;2707784.88;2011;132;0;0;0;1;0;0;0;1;0;14.811641471158735
796;255182;1801729.0;2010;168;0;0;0;1;0;0;1;0;0;14.404257317383673
797;252255;4317994.95;2012;60;0;0;0;1;0;0;0;1;0;15.278301720533278
798;252044;2584549.6100000003;2012;84;0;0;0;1;0;0;0;1;0;14.765061818636173
799;251429;2555728.19;2009;90;0;0;0;1;0;0;0;1;0;14.753847746884325
800;249452;3427649.6;2017;36;0;0;0;1;0;0;0;1;0;15.047385336439117
801;249309;3997911.0;2017;108;1;0;0;1;0;0;1;0;0;15.201282532664134
802;249227;1846456.0;2009;120;0;1;0;0;0;0;1;0;0;14.428778684125422
803;248959;3343569.85;2013;120;0;1;0;0;0;0;0;1;0;15.022549611539542
804;248830;3331327.25;2013;60;0;0;0;1;0;0;0;1;0;15.018881356120852
805;246379;3147292.0;2013;48;0;0;0;1;0;0;1;0;0;14.962052958523179
806;245906;2305334.0;2010;138;0;0;0;1;0;0;1;0;0;14.650736126301666
807;245715;1983418.79;2013;210;0;0;0;1;0;0;1;0;0;14.500332575320426
808;245534;2756154.34;2016;324;0;1;0;0;0;0;0;1;0;14.829346910999043
809;243809;3068588.23;2015;42;0;0;0;1;0;0;0;1;0;14.93672815386052
810;243336;1830173.0;2011;102;1;0;0;1;0;0;1;0;0;14.419921055868528
811;242045;3673641.66;2015;36;0;0;0;1;0;0;0;1;0;15.116694005977592
812;241184;3347154.19;2017;54;1;0;0;1;0;0;0;1;0;15.023621047253066
813;241170;3206963.33;2017;42;0;0;0;1;0;0;0;1;0;14.980835044247586
814;240780;3684154.97;2017;126;0;0;0;1;0;0;0;1;0;15.119551741162066
815;240232;3130759.15;2016;36;0;0;0;1;0;0;0;1;0;14.956786073044382
816;239058;3588657.16;2017;30;0;0;0;1;0;0;0;0;1;15.093288640350982
817;236077;2918095.96;2014;126;0;1;0;0;0;0;0;1;0;14.886441893062191
818;235604;3021502.7;2017;42;0;0;0;1;0;0;0;0;1;14.921264848379247
819;234380;2077909.39;2010;96;0;0;0;1;0;0;0;1;0;14.546872845263275
820;232098;2118382.0;2009;108;0;0;0;1;0;0;1;0;0;14.566163147709874
821;230676;2914815.36;2012;54;0;0;0;1;0;0;1;0;0;14.885317034422675
822;228700;3643415.51;2016;132;0;0;0;1;0;0;0;1;0;15.108432126582485
823;228295;2713449.58;2012;114;0;0;0;1;0;0;0;1;0;14.813731291144732
824;227564;2034325.0;2009;84;0;0;0;1;0;0;0;1;0;14.525674626504072
825;226978;3196720.0;2016;60;1;0;0;1;0;0;1;0;0;14.977635842098215
826;226808;2069809.0;2011;78;0;0;0;1;0;0;1;0;0;14.542966890452963
827;226644;2163880.5;2010;84;0;0;0;1;0;0;0;1;0;14.587413695612268
828;224173;2656066.91;2015;150;0;0;0;1;0;0;0;0;1;14.79235698127922
829;223068;2985596.83;2017;60;0;0;0;1;0;0;0;1;0;14.909310227871469
830;220567;2235626.42;2012;108;0;1;0;0;0;0;0;1;0;14.620032024164354
831;219519;1809376.0;2009;96;0;0;0;1;0;0;1;0;0;14.408492592420373
832;219472;2121215.0;2011;114;1;0;0;1;0;0;1;0;0;14.567499595689089
833;217834;2189358.75;2010;156;0;0;0;1;0;0;0;1;0;14.599119250696809
834;217691;1938970.44;2010;150;0;1;0;0;0;0;0;1;0;14.477667689136949
835;216914;3528222.0;2015;36;0;0;0;1;0;0;1;0;0;15.076304619299181
836;216507;2325695.0;2011;90;0;0;1;0;0;0;1;0;0;14.65952947706568
837;216065;2881914.75;2013;30;0;0;0;1;0;0;0;1;0;14.873965474951431
838;214035;2984333.52;2017;66;0;0;0;1;0;0;0;1;0;14.908887003497048
839;213688;3037475.9;2016;48;0;0;0;1;0;0;0;1;0;14.926537432443087
840;212937;2103750.85;2011;78;0;0;0;1;0;0;1;0;0;14.559232428527475
841;212719;2110578.0;2009;120;0;0;0;1;0;0;1;0;0;14.562472401588566
842;212021;2305931.49;2013;48;0;0;0;1;0;0;0;0;1;14.650995269916208
843;210934;2672556.0500000003;2017;78;0;1;0;0;0;0;0;1;0;14.798545894533254
844;209479;2531958.7;2016;60;0;0;0;1;0;0;0;1;0;14.744503750896746
845;209164;3744553.05;2017;108;0;0;0;1;0;0;0;1;0;15.135812822016788
846;208632;2658176.0;2013;60;0;0;0;1;0;0;1;0;0;14.793150731262596
847;208538;2406494.7;2012;120;0;0;0;1;0;0;0;1;0;14.693681765354292
848;208316;1800959.63;2010;96;0;0;0;1;0;0;0;1;0;14.403830208582047
849;207529;2041145.69;2012;66;0;0;0;1;0;0;1;0;0;14.52902182092008
850;207214;2972806.96;2014;107;0;0;0;1;0;0;0;1;0;14.905017168826042
851;206991;1788157.7;2012;114;1;0;0;1;0;0;0;0;1;14.39669642993143
852;206893;3510304.99;2017;96;1;0;0;1;0;0;0;0;1;15.071213483405073
853;206435;1820824.49;2010;72;0;0;0;1;0;0;0;1;0;14.414799972955507
854;206277;1688575.44;2009;48;0;0;0;1;0;0;0;1;0;14.339395796518609
855;205927;1808762.0;2010;60;0;0;0;1;0;0;1;0;0;14.408153191321857
856;205909;2707452.2;2013;66;0;0;0;1;0;0;0;1;0;14.811518603038465
857;205157;2373703.61;2015;102;1;0;0;1;0;0;0;1;0;14.679961998000342
858;204791;2393713.55;2016;276;1;0;0;1;0;0;0;0;1;14.688356504641112
859;203309;1798475.04;2011;72;0;0;0;1;0;0;0;1;0;14.402449663789652
860;203055;1846000.5;2012;42;0;0;0;1;0;0;1;0;0;14.428531964900802
861;202578;2065716.0;2012;48;0;0;0;1;0;0;1;0;0;14.540987455514754
862;202508;2505070.61;2015;24;0;0;0;1;0;0;0;0;1;14.733827479728589
863;202347;2748330.0;2015;42;0;0;0;1;0;0;1;0;0;14.826504012450714
864;201611;1869582.7;2012;78;0;0;0;1;0;0;0;1;0;14.441225808847756
865;201583;2691992.58;2012;66;0;0;0;1;0;0;1;0;0;14.80579221342795
866;200681;2808088.12;2013;60;0;0;0;1;0;0;0;0;1;14.848014425401823
867;199622;2112808.2;2012;60;0;0;0;1;0;0;0;1;0;14.56352852106317
868;199484;3219771.07;2016;108;0;0;0;1;0;0;0;1;0;14.98482081871984
869;198829;1789772.0;2011;66;0;0;0;1;0;0;1;0;0;14.397598795402466
870;197930;1593628.0;2011;96;0;0;0;1;0;0;1;0;0;14.28152373593924
871;196626;2431452.75;2012;90;0;0;0;1;0;0;0;1;0;14.70399947618806
872;196274;1932612.43;2010;114;0;0;0;1;0;0;0;1;0;14.474383236276635
873;195992;2648634.69;2017;48;1;0;0;1;0;0;0;1;0;14.789554853874694
874;195772;2141206.78;2013;48;0;0;0;1;0;0;0;1;0;14.57688014394507
875;195067;3391761.37;2017;114;0;0;0;1;0;0;0;1;0;15.036859922593724
876;194957;2316815.6;2012;78;0;0;0;1;0;0;0;0;1;14.655704214576279
877;194046;2041628.47;2011;132;0;0;0;1;0;0;1;0;0;14.529258316980519
878;194031;2066614.0;2011;72;0;0;0;1;0;0;1;0;0;14.541422077151523
879;189949;2822225.75;2017;54;0;0;0;1;0;0;0;1;0;14.853036404651764
880;189728;2646930.87;2016;60;0;0;0;1;0;0;0;1;0;14.788911364510058
881;189204;1982652.78;2013;48;0;0;0;1;0;0;0;1;0;14.499946293834576
882;188436;1964092.95;2013;48;1;0;0;1;0;0;0;1;0;14.490541093660577
883;187072;2047478.0;2013;48;0;0;0;1;0;0;1;0;0;14.53211934984089
884;187055;2801967.64;2017;60;1;0;0;1;0;0;0;1;0;14.845832456918753
885;186073;1903975.2;2013;30;0;0;0;1;0;0;0;1;0;14.459454469038535
